3;1.00
4;1.00
5;1.00
6;1.01
7;1.08
8;1.09
9;1.17
10;1.19
11;1.08
12;1.09
13;1.19
14;1.27
15;1.09
16;1.40
17;1.39
18;1.28
19;1.13
20;1.41
21;1.42
22;1.44
23;1.22
