0;0
3;8.3330
4;9.6660
5;10.6660
6;11.3330
7;16.0000
8;16.0000
9;14.6660
10;22.6660
11;21.6660
12;17.3330
13;20.3330
14;24.3330
15;31.0000
16;29.3330
17;34.6660
18;40.3330
19;43.0000
20;56.3330
