0;0
3;100.3330
4;130.0000
5;180.6660
6;200.3330
7;248.3330
8;304.3330
9;363.0000
10;370.3330
11;375.6660
12;390.0000
13;399.0000
14;464.6660
15;585.0000
16;650.6660
17;763.0000
18;943.3330
19;1062.6660
20;1500.6660
