0;0
3;23.3330
4;23.3330
5;24.6660
6;24.3330
7;23.6660
8;23.3330
9;23.3330
10;25.3330
11;31.3330
12;30.6660
13;62.3330
14;124.3330
15;252.6660
16;394.0000
17;544.0000
18;876.6660
19;1442.0000
20;2600.0000
